p,g
124353248482308794512678537739052854088478498006784807981580266958422906544277816541736362661469088137841694021875621794783906330501127671657342554232480102392221765477592992972208248442571067221886708893692044699050980641572633283029886527533535784127738121927303690387129269631487502160314254718427208938147,2
105566230147896959675333881324169911523628366792857911642470098300375008427915755518390131852368815210883832658102654084057789436007371774638334554140698282647551169079799314620889392953126763299179619525867089802257967042160813352546922641605671857532582263702422356216545041420996785859690063800628200640847,2
94559913566741715365128952738316468947233257033088414092502493282408755415854768465586158850379315765940448878159999495796338517041721740199460873696794420149227135851836522345289324863829023504365695954744880897423035572065632287769177258155469791168391637022521722129336079293334807479084421946645333145287,2
138180502765593165556766654275448861284843046097281019186828767092551902094678523008824743276410626833766913602058646060097067948421352565902645994426334386959916592625981053659758573040930728451432399701691905803021423925687838680727581901541452878677534462118293362308334923959751164892766921641287347224047,2
116217575322827175248807478082909456578758317122643780218689807425440463991821301059923459469382370823025340399232542074718769369369203991214685609172360387417438101412012089237722068123948387947636341936241541374685891916325465803957483396607155224950407950191853486996401700849035563766592242741552111065047,2
114430440478179283177462348927507552626089667152046820333690972203665795363092481074438754041724688454225921898963499163277706415993938254337647743458673140991444676745419350675490622571434408060375114657632813389136735821362324321794948405484597317342641725682777987592587281716141421527973105548215998061423,2
144792295893774442387673555978837200905659305609047177799224051011075990583576974555512344440547416440832042436928485431883208151982082427477800044281668824609479992076568156999803329830760841575958073350627042999212231357880921258573033284643203163199932777046474191354535600327970755027067132691417147886403,2
94687455070703897765475020393230119791028075298066277248667454590588652225442183797931302809602720285331775280405947031849445191937914010939645096124858287714744655588131983596175030947427658636171412979184605923018682840295181432036708720630668252955849488001494524877250565215973894599652669042996174220263,2
162974041942667141857523139303631375392264545481270925094953254150256994074018702609551206322483372906094706725914079286824873201930976625643419011455451609503933726890932555619867094485060822826335889546008026288129557262452675424810542640102026706691794990738806125627338796160897500750370286121296926266367,2
139447719544825605873244197688963340875538081093356333662577954020599193475371518115930817055472338153010765326266555192446464596444784933722257226452628401857555136264046517538006825603628930172459801356193780256447774052586694813138373056163887430217939050015467460541628722369504538140757087787481656934347,2
91984850636120431288194221837618061724763520530513753231196702292173783304908193243107607691570370950561868764389203364165784136957630296548136730103504720995469927387770040971818872158928105568975664539223610980578856215199131261955085221827539874252356803830442200912556210413106809011788846915754423770187,2
98908964252072544872395824625376507958174806813638115971872404600374199490656057673153140831085281649690680123088691055825219602139315156282010625380956339913397783627559419815667852451722495025658499422184942994008577046497460640268349840823062870387758626712115219561191284501946351848140827346607120594063,2
141875642043451158445664807182318111894827421795905325102084431353982676893189301662504098070815962870322241325920202007924114119122249165738435491414607691321406189881251382830158580871193317585845335789257115812415359097965390647023878617638188504364940751264255013448820287314640325536556019245850154754963,2
