id,pp,p1,p2,p3,baseBound,k2,k3
859,73369889433672409960815422089146680365431358210594373253690042758086165393063,1460876568258543581025343,340384240404240654378904687,147548533394112901683559543,16,233,101
860,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
861,69144301310612483600638745296398583012577834913769409562833669206609164459223,1432274849668306441063183,333720039972715400767721407,144659759816498950547381383,16,233,101
862,60806330479873265775930919379446689945676666893424463468558852078443698596023,1372220280368451814766383,319727325325849272840567007,138594248317213633291404583,16,233,101
863,73994012376024991827335194277388835255425226592933675124513246490922115414163,1465007206480205836774243,341346679109887959968398387,147965727854500789514198443,16,233,101
864,83924816954056259026119522783216088706486027366642999960682412774595140994623,1527815937073054483447783,355981113338021694643333207,154309409644378502828225983,16,233,101
865,84489731090895088947019572920717924672036803987355199581749804565564082548263,1531236282138454448510143,356778053738259886502863087,154654864495983899299524343,16,233,101
866,59685068621732579393670391807899560839003925427984451096591669714762065239023,1363733369787346615523383,317749875160451761416948007,137737070348522008167861583,16,233,101
867,58454316016491177116650505176950990744862166999346720148351832846842455763723,1354294441919673369608683,315550604967283895118822907,136783738633887010330476883,16,233,101
868,68080816803613662048222606059570711596864085106063942997433508107906251847623,1424893769881747293994783,332000248382447119500784207,143914270758056476693472983,16,233,101
869,71676728955201193926932915460309642434295636289112482576084435296259895908543,1449551426305305072149863,337745482329136081810917847,146404694056835812287136063,16,233,101
870,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
871,76271984315447483867727534219357126022707807520847295424211602870559544114583,1479889368249586277343823,344814222802153602621110527,149468826193208214011726023,16,233,101
872,68157718880339569280859907539464045837940040382871010569443160432163234436503,1425430073951970651277903,332125207230809161747751167,143968437469149035779068103,16,233,101
873,72588776021317719603808159419266735219948288056912838878387583236280439943243,1455673780377018641685163,339171990827845343512642747,147023051818078882810201363,16,233,101
874,60345588032464778766447891440228205581377578933504022634528641661634654376663,1368745621539859571561743,318917729818787280173885887,138243307775525816727735943,16,233,101
875,67544558854317075698729824596827171241758516128205163210557703499601376505963,1421142709903204477442443,331126251407446643244088987,143535413700223652221686643,16,233,101
876,82173206534576647822714471155514344629462297837305531768233430191753450501223,1517112010230197008621183,353487098383635903008735407,153228313033249897870739383,16,233,101
877,79752303501167528856769273380518229283314912689922520548221845595264955113863,1502064724489242697864543,349981080805993548602438287,151708537173413512484318743,16,233,101
878,83133386616558354945418676909992157461978011233399241872939839384107087943963,1522998209131077757604443,354858582727541117521834987,153822819122238853518048643,16,233,101
879,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
880,63247394595550016051979217151277779033765278105033636191636405771785984455303,1390342446316506141099103,323949789991745930876090767,140424587077967120251009303,16,233,101
881,81356071327909560155683142791406958912227733389513119738655995428001890288703,1512066498397815432585703,352311494126690995792468567,152718716338179358691155903,16,233,101
882,63319206654365842068575569105352679765970319741919883430594424318944244180823,1390868452645015900221583,324072349466288704751628607,140477713717146605922379783,16,233,101
883,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
884,70290538766257140186164785446957822331585315751409054106177528255477802023963,1440146010862514499524443,335554020530965878389194987,145454747097113964451968643,16,233,101
885,66962581888558119745859811692247446578865892161915222806885757112408550940683,1417049317444922683327723,330172490964666985215359227,143121981061937191016099923,16,233,101
886,80335054100284396350266461820093067126094139750412572430336926229764935382743,1505714381743772923195663,350831450946299091104589247,152077152556121065242761863,16,233,101
887,57928464002500487326229614679109361484380098873711010295617618593589022378203,1350221148680944873346203,314601527642660155489665067,136372336016775432207966403,16,233,101
888,67544558854317075698729824596827171241758516128205163210557703499601376505963,1421142709903204477442443,331126251407446643244088987,143535413700223652221686643,16,233,101
889,79133527601924146046131302882896415976764254245444963578992658458294466540463,1498169933643727876557943,349073594538988595238000487,151315163298016515532352143,16,233,101
890,77286875151630945598460582851953411810834454353219178268302302757376213239783,1486424372932238572538623,346336878893211587401498927,150128861666156095826400823,16,233,101
891,71828179518800708591972960147615219287743035702740451785853621070820600329163,1450571659516553379859243,337983196667356937507203387,146507737611171891365783443,16,233,101
892,81580547266559674175228243649690476247299467655678076874015353650563596479023,1513455908525514316283383,352635226686444835694028007,152859046761076945944621583,16,233,101
893,82236074785218794970440642170551832742771636899608899182934650879521946649083,1517498810538175318259323,353577222855394849154422027,153267379864355707144191523,16,233,101
894,65781071698713598789109406362811614604172717853363853117851541241799111609503,1408665516158651269504903,328219065264965745794642167,142275217132023778219995103,16,233,101
895,67350672019842074017137558307049713046233175420352577490375095263774759032083,1419781608756484516676323,330809114840260892385583027,143397942484404936184308523,16,233,101
896,57949887807093114408892831843959282681120190090565353755325917219797284611703,1350387579866074171662703,314640306108795281997409567,136389145566473491337932903,16,233,101
897,68113955846913560456919127347444449028382998072147475581639506854952032956583,1425124926317484187701823,332054107831973815734524527,143937617558065902957884023,16,233,101
898,77993316554268360066973088807134503094985399270865020963211418090242873008443,1490939535730944666139963,347388911825310107210611147,150584893108825411280136163,16,233,101
899,80454937468063832278683615481452478794635008143530062427439395301980147916583,1506462998048796168741823,351005878545369507316844527,152152762802928413042924023,16,233,101
900,84538110039526652298094870479220898465572339477347317905110003840533948605483,1531528489114821334142923,356846137963753370855300827,154684377400596954748435123,16,233,101
901,59685068621732579393670391807899560839003925427984451096591669714762065239023,1363733369787346615523383,317749875160451761416948007,137737070348522008167861583,16,233,101
902,61348405946369443880613143712204980960096424489854508397099157548312337995183,1376285906503352762223223,320674616215281193598010727,139004876556838628984545423,16,233,101
903,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
904,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
905,58141876767326682877571365197107602293031446044302245580237862208903784978603,1351877221650278903465803,314987392644514984507531867,136539599386678169250046003,16,233,101
906,66970990015023399265238453467420007294873563650797250822329785440864907066003,1417108625349318186498403,330186309706391137454127667,143127971160281136836338603,16,233,101
907,61913739384491011760885208221527100883062105537503759714904922038815842801103,1380500537221244992393303,321656625172550083227639367,139430554259345744231723503,16,233,101
908,68928973416743915193499184499620911660845465116335324190085752731808845593703,1430786515740037496280703,333373258167428736633403567,144509438089743787124350903,16,233,101
909,81356071327909560155683142791406958912227733389513119738655995428001890288703,1512066498397815432585703,352311494126690995792468567,152718716338179358691155903,16,233,101
910,77369350631563098180275553210222222765069641953936311223650091954516168856203,1486952923138639939268203,346460031091303105849491067,150182245237002633866088403,16,233,101
911,60004967475729007540402720862041609304017215270591101192233941422335043895223,1366165466855866110427183,318316553777416803729533407,137982712152442477153145383,16,233,101
912,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
913,58776491843840720968990350726771450561119151570013224174212942045795249081503,1356777986911912757632903,316129270950475672528466167,137034576678103188520923103,16,233,101
914,71968621584115553190256334816760241124641788001802657287792861977439945468663,1451516454209447214869743,338203333830801201064649887,146603161875154168701843943,16,233,101
915,69679849891403349569200767125393370623567128156653639329698946863001822010523,1435963179030345201201883,334579420714070431880038507,145032281082064865321390083,16,233,101
916,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
917,82360094916930903638847099379801968897003698616705030854819702336879218259383,1518261273458744460479023,353754876715887459291612127,153344388619333190508381223,16,233,101
918,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
919,74247418068252670668362227844835361922035482407967454630549212359999341335463,1466677693789391820762943,341735902652928294237765487,148134447072728573897057143,16,233,101
920,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
921,59604329115864862459523669228181400183418063018669087033105717538419652116443,1363118158156358935831963,317606530850431632048847147,137674933973792252519028163,16,233,101
922,79666167705698179259654920495681670139457998378288794952701702946312220331803,1501523765623186564672603,349855037390202469568716267,151653900327941843031932803,16,233,101
923,66970990015023399265238453467420007294873563650797250822329785440864907066003,1417108625349318186498403,330186309706391137454127667,143127971160281136836338603,16,233,101
924,62107972568695952383396318218917858956122345839340010175571144408364820940883,1381942646341269126447523,321992636597515706462272627,139576207280468181771199723,16,233,101
925,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
926,80155663357051875203326334121322253163255433417004404929242463366887434785343,1504592777024121937753063,350570117046620411496463447,151963870479436315713059263,16,233,101
927,58454316016491177116650505176950990744862166999346720148351832846842455763723,1354294441919673369608683,315550604967283895118822907,136783738633887010330476883,16,233,101
928,58141876767326682877571365197107602293031446044302245580237862208903784978603,1351877221650278903465803,314987392644514984507531867,136539599386678169250046003,16,233,101
929,63247394595550016051979217151277779033765278105033636191636405771785984455303,1390342446316506141099103,323949789991745930876090767,140424587077967120251009303,16,233,101
930,78941498226443743350486571889738580373107216002834522191844257516119188937703,1496957107384703588136703,348791006020635936035851567,151192667845855062401806903,16,233,101
931,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023,331630602538740348680970127,143754038010355258441107223,16,233,101
932,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
933,82931014860978545084225379103178409507431018771210463887068189616354614416403,1521761392547557543468003,354570404463580907628044467,153697900647303311890268203,16,233,101
934,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
935,67584625424263725955243742106800484683299172607102966895152990494882673854503,1421423655596483358259903,331191711753980622474557167,143563789215244819184250103,16,233,101
936,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
937,80046183851082901581077027341332770572990763403412600841047149317296101867883,1503907455827734344720523,350410437207862102319881627,151894653038601168816772723,16,233,101
938,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
939,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
940,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
941,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
942,66021068008040178354101144268787976049277894464328966409862791097854039496163,1410376566682008965092243,328617740036908088866492387,142448033234882905474316443,16,233,101
943,79020551825461181796427633848298734813943656293249542309456852387623940198063,1497456634962728507220343,348907395946315742182339687,151243120131235579229254543,16,233,101
944,67026882617070090666903104505280037121885525398948861058889533287085439459003,1417502745570202310505403,330278139717857138347758667,143167777302590433361045603,16,233,101
945,70863233750218951538094158149145471109864427412930969064246017750152129105663,1444046652217096734632743,336462869966583539169428887,145848711873926770197906943,16,233,101
946,77381762714166407828816858974642108750544044136934607159449372941854322424703,1487032434364096629249703,346478557206834514615180567,150190275870773759554219903,16,233,101
947,62107972568695952383396318218917858956122345839340010175571144408364820940883,1381942646341269126447523,321992636597515706462272627,139576207280468181771199723,16,233,101
948,77286875151630945598460582851953411810834454353219178268302302757376213239783,1486424372932238572538623,346336878893211587401498927,150128861666156095826400823,16,233,101
949,75337599279952963648620368459825037900609341003241260878613534496534351156163,1473821295155768665432243,343400361771294099045712387,148855950810732635208656443,16,233,101
950,60778331284845777396513072882779134870546701191464436447710670536252098640783,1372009628168024877737623,319678243363149796512865927,138572972444970512651499823,16,233,101
951,72588776021317719603808159419266735219948288056912838878387583236280439943243,1455673780377018641685163,339171990827845343512642747,147023051818078882810201363,16,233,101
952,66962581888558119745859811692247446578865892161915222806885757112408550940683,1417049317444922683327723,330172490964666985215359227,143121981061937191016099923,16,233,101
953,77961897804179025703813060469342457618204336164147084216822827664254532364163,1490739305975057909824243,347342258292188492989048387,150564669903480848892248443,16,233,101
954,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
955,69035494325900767844912420329703233622510541481875671431275926904102057796363,1431523168900904385432043,333544898353910721805665787,144583840058991342928636243,16,233,101
956,82360094916930903638847099379801968897003698616705030854819702336879218259383,1518261273458744460479023,353754876715887459291612127,153344388619333190508381223,16,233,101
957,67050830127946216018933081363133658818822595640675252223700992570322344606863,1417671541627180730971543,330317469199133110316369287,143184825704345253828125743,16,233,101
958,74833669918361280900923610249556208563146985373510426640359406296085169604923,1470527835769203045127483,342632985734224309514703307,148523311412689507557875683,16,233,101
959,77440669554985880729932403829805090371980335535479449812744308195113246329683,1487409672969404990338723,346566453801871362748922227,150228376969909904024210923,16,233,101
960,71711468242012160589376846051935381740072617727938771607659145740360631056003,1449785571335470664508403,337800038121164664830457667,146428342704882537115348603,16,233,101
961,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
962,70932922159018289966057515887637748176505227589181646459409974384987985008783,1444519865841895852169623,336573128741161733555521927,145896506450031481069131823,16,233,101
963,70172563334609218346147803232965003616045364313031128627977610959825404777503,1439339847409910742736903,335366184446509203057698167,145373324588400985016427103,16,233,101
964,67050830127946216018933081363133658818822595640675252223700992570322344606863,1417671541627180730971543,330317469199133110316369287,143184825704345253828125743,16,233,101
965,67676612008796359801317451582565725192234517184661158737006796660868490661463,1422068243182998294636943,331341900661638602650407487,143628892561482827758331143,16,233,101
966,65049568635374452311306270788915000441464957307125666233759610886161179242923,1403424461814659607889483,326997899602815688638249307,141745870643280620396837683,16,233,101
967,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
968,60778331284845777396513072882779134870546701191464436447710670536252098640783,1372009628168024877737623,319678243363149796512865927,138572972444970512651499823,16,233,101
969,72915236091775823381721232396143596199623215008311172021745287329070195340903,1457852761526806497893503,339679693435745914009185967,147243128914207456287243703,16,233,101
970,74247418068252670668362227844835361922035482407967454630549212359999341335463,1466677693789391820762943,341735902652928294237765487,148134447072728573897057143,16,233,101
971,75337599279952963648620368459825037900609341003241260878613534496534351156163,1473821295155768665432243,343400361771294099045712387,148855950810732635208656443,16,233,101
972,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
973,72884991614100701770398133803680626602861328287234350464888772501711960645863,1457651166289340674732543,339632721745416377212682287,147222767795223408147986743,16,233,101
974,67163258068766772325150790205656025287887992097889258706730578445740766997623,1418463462676607598844783,330501986803649570530834207,143264809730337367483322983,16,233,101
975,81054066883064251212917421210488722448923029248499595348602791065415488776823,1510193181862897564425583,351875011374055132511160607,152529511368152654006983783,16,233,101
976,79020551825461181796427633848298734813943656293249542309456852387623940198063,1497456634962728507220343,348907395946315742182339687,151243120131235579229254543,16,233,101
977,79862153273057549219766511417940671870707605033985071750840840158388822875243,1502754049482908929953163,350141693529517780679086747,151778158997773801925269363,16,233,101
978,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023,331630602538740348680970127,143754038010355258441107223,16,233,101
979,68484228083615853436856993792752634459356168347309117106541883035414541310243,1427702620754595457518163,332654710635820741601731747,144197964696214141209334363,16,233,101
980,61637041497775453624286869552381292170206523701024871331358044577713597140903,1378440940334741336093503,321176739097994731309785967,139222534973808874945443703,16,233,101
981,58958217478812722744165225456767652746209011233155261118273078215801011103343,1358174847358718478235063,316454739434581405428769447,137175659583230566301741263,16,233,101
982,65043827740693859335683749208906687685280321987862040780443028555768504253383,1403383174586951336885023,326988279678759661494210127,141741700633282085025387223,16,233,101
983,68928973416743915193499184499620911660845465116335324190085752731808845593703,1430786515740037496280703,333373258167428736633403567,144509438089743787124350903,16,233,101
984,77961897804179025703813060469342457618204336164147084216822827664254532364163,1490739305975057909824243,347342258292188492989048387,150564669903480848892248443,16,233,101
985,63529407588768106577534809057281189250588539516162042925073567605342465806343,1392405842540958431332063,324430561312043314500370447,140632990096636801564538263,16,233,101
986,84775278897817406326593223114194279864620141125325755957182224810789394750163,1532959369278777752638243,357179533041955216364710387,154828896297156553016462443,16,233,101
987,63483450853228810937165763940951126206679036838828714948907920763891593271763,1392070009285251079236643,324352312163463501462137587,140599070937810359002900843,16,233,101
988,84870512605885146493916522133293043928019578417998784730435875338068779572283,1533533179531431874456123,357313230830823626748276427,154886851132674619320068323,16,233,101
989,65223570271357422681381038712218592816911419844969110794822504392620531302283,1404674691675523060726123,327289203160396873149186427,141872143859227829133338323,16,233,101
990,70290538766257140186164785446957822331585315751409054106177528255477802023963,1440146010862514499524443,335554020530965878389194987,145454747097113964451968643,16,233,101
991,73119437847381241813051668634781959589188029364693551818293813287009883425343,1459212416188567553113063,339996492971936239875343447,147380454035045322864419263,16,233,101
992,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
993,68105750651317273675310502604180591955397578184600323976870152821519400700583,1425067699188836154357823,332040773910998823965372527,143931837618072451590140023,16,233,101
994,58141876767326682877571365197107602293031446044302245580237862208903784978603,1351877221650278903465803,314987392644514984507531867,136539599386678169250046003,16,233,101
995,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
996,77369350631563098180275553210222222765069641953936311223650091954516168856203,1486952923138639939268203,346460031091303105849491067,150182245237002633866088403,16,233,101
997,63039129371891306060626537633896643446892968783289459994146643180948771277523,1388814697531754607534883,323593824524898823555627507,140270284450707215361023083,16,233,101
998,78925201825502990919337941954241427824839526011947484717679299289977792882643,1496854091469429432585763,348767003312377057792482547,151182263238412372691161963,16,233,101
999,63464122353416528184765545051061794319977285192298383067431720657133845735743,1391928715999502122642663,324319390827883994575740247,140584800315949714386908863,16,233,101
